rixo_company,auction_name,stock_location,venue_id,pol,supported_vehicle_type,rixo_price
KLC,TAA HOKKAIDO,KLC,65010,SENBOKU (OSAKA),,38000
KLC,TAA HOKKAIDO,KOBE,65010,KOBE,,38000
KLC,TAA HOKKAIDO,FUJITRANS KINJO,65010,NAGOYA,,29000
KLC,TAA HOKKAIDO,GLOBAL NAGOYA,65010,NAGOYA,,29000
KLC,TAA HOKKAIDO,GLOBAL KAWASAKI,65010,YOKOHAMA,,30000
KLC,TAA HOKKAIDO,AQUA LOGISTICS,65010,YOKOHAMA,,35000
LOGICO,TAA HOKKAIDO (HAKODATE),GLOBAL KAWASAKI,65010,YOKOHAMA,,50800
LOGICO,TAA HOKKAIDO (HAKODATE),AQUA LOGISTICS,65010,YOKOHAMA,,57400
LOGICO,TAA HOKKAIDO (HAKODATE),GLOBAL NAGOYA,65010,NAGOYA,,57000
LOGICO,TAA HOKKAIDO (HAKODATE),KLC,65010,SENBOKU (OSAKA),,58000
LOGICO,TAA HOKKAIDO (HAKODATE),KOBE,65010,KOBE,,59800
LOGICO,TAA HOKKAIDO (HAKODATE),GLOBAL HAKATA,65010,HAKATA,,90000
LOGICO,TAA HYOGO,GLOBAL KAWASAKI,65010,YOKOHAMA,,33000
LOGICO,TAA HYOGO,AQUA LOGISTICS,65010,YOKOHAMA,,33000
LOGICO,TAA HYOGO,GLOBAL NAGOYA,65010,NAGOYA,,11600
LOGICO,TAA HYOGO,KLC,65010,SENBOKU (OSAKA),,6500
LOGICO,TAA HYOGO,KOBE,65010,KOBE,,5500
LOGICO,TAA HYOGO,GLOBAL HAKATA,65010,HAKATA,,33000
STYLISH,TAA HYOGO,GLOBAL NAGOYA,65010,NAGOYA,,13000
STYLISH,TAA HYOGO,KLC,65010,SENBOKU (OSAKA),,6000
STYLISH,TAA HYOGO,KOBE,65010,KOBE,,5000
KLC,TAA HYOGO,KLC,65010,SENBOKU (OSAKA),,6000
KLC,TAA HYOGO,KOBE,65010,KOBE,,6000
KLC,TAA HYOGO,FUJITRANS KINJO,65010,NAGOYA,,11000
KLC,TAA HYOGO,GLOBAL NAGOYA,65010,NAGOYA,,11000
KLC,TAA HYOGO,GLOBAL KAWASAKI,65010,YOKOHAMA,,29000
KLC,TAA HYOGO,AQUA LOGISTICS,65010,YOKOHAMA,,30000
KLC,TAA HYOGO,GLOBAL HAKATA,65010,HAKATA,,26000
LOGICO,TAA KANTO,GLOBAL KAWASAKI,65010,YOKOHAMA,,8600
LOGICO,TAA KANTO,AQUA LOGISTICS,65010,YOKOHAMA,,10800
LOGICO,TAA KANTO,GLOBAL NAGOYA,65010,NAGOYA,,24000
LOGICO,TAA KANTO,KLC,65010,SENBOKU (OSAKA),,32000
LOGICO,TAA KANTO,KOBE,65010,KOBE,,33200
LOGICO,TAA KANTO,GLOBAL HAKATA,65010,HAKATA,,49800
KLC,TAA KANTO,KLC,65010,SENBOKU (OSAKA),,28000
KLC,TAA KANTO,KOBE,65010,KOBE,,28000
KLC,TAA KANTO,FUJITRANS KINJO,65010,NAGOYA,,27000
KLC,TAA KANTO,GLOBAL NAGOYA,65010,NAGOYA,,27000
KLC,TAA KANTO,GLOBAL KAWASAKI,65010,YOKOHAMA,,9000
KLC,TAA KANTO,AQUA LOGISTICS,65010,YOKOHAMA,,11000
YAMAZAKI,TAA KANTO,GLOBAL KAWASAKI,65010,YOKOHAMA,,6000
LOGICO,TAA KANTO (IBARAKI),GLOBAL KAWASAKI,65010,YOKOHAMA,,14400
LOGICO,TAA KANTO (IBARAKI),AQUA LOGISTICS,65010,YOKOHAMA,,22200
LOGICO,TAA KANTO (IBARAKI),GLOBAL NAGOYA,65010,NAGOYA,,31400
LOGICO,TAA KANTO (IBARAKI),KLC,65010,SENBOKU (OSAKA),,35000
LOGICO,TAA KANTO (IBARAKI),KOBE,65010,KOBE,,36200
LOGICO,TAA KANTO (IBARAKI),GLOBAL HAKATA,65010,HAKATA,,54600
KLC,TAA KANTO (IBARAKI),KLC,65010,SENBOKU (OSAKA),,32000
KLC,TAA KANTO (IBARAKI),KOBE,65010,KOBE,,32000
KLC,TAA KANTO (IBARAKI),FUJITRANS KINJO,65010,NAGOYA,,35000
KLC,TAA KANTO (IBARAKI),GLOBAL NAGOYA,65010,NAGOYA,,35000
KLC,TAA KANTO (IBARAKI),GLOBAL KAWASAKI,65010,YOKOHAMA,,15000
KLC,TAA KANTO (IBARAKI),AQUA LOGISTICS,65010,YOKOHAMA,,22000
LOGICO,TAA KANTO (KITA KANTO),GLOBAL KAWASAKI,65010,YOKOHAMA,,12000
LOGICO,TAA KANTO (KITA KANTO),AQUA LOGISTICS,65010,YOKOHAMA,,21600
LOGICO,TAA KANTO (KITA KANTO),GLOBAL NAGOYA,65010,NAGOYA,,29000
LOGICO,TAA KANTO (KITA KANTO),KLC,65010,SENBOKU (OSAKA),,34000
LOGICO,TAA KANTO (KITA KANTO),KOBE,65010,KOBE,,35200
LOGICO,TAA KANTO (KITA KANTO),GLOBAL HAKATA,65010,HAKATA,,53400
KLC,TAA KANTO (KITA KANTO),KLC,65010,SENBOKU (OSAKA),,31000
KLC,TAA KANTO (KITA KANTO),KOBE,65010,KOBE,,31000
KLC,TAA KANTO (KITA KANTO),FUJITRANS KINJO,65010,NAGOYA,,31000
KLC,TAA KANTO (KITA KANTO),GLOBAL NAGOYA,65010,NAGOYA,,31000
KLC,TAA KANTO (KITA KANTO),GLOBAL KAWASAKI,65010,YOKOHAMA,,15000
KLC,TAA KANTO (KITA KANTO),AQUA LOGISTICS,65010,YOKOHAMA,,22000
LOGICO,TAA KANTO (SAITAMA),GLOBAL KAWASAKI,65010,YOKOHAMA,,10800
LOGICO,TAA KANTO (SAITAMA),AQUA LOGISTICS,65010,YOKOHAMA,,19600
LOGICO,TAA KANTO (SAITAMA),GLOBAL NAGOYA,65010,NAGOYA,,27000
LOGICO,TAA KANTO (SAITAMA),KLC,65010,SENBOKU (OSAKA),,33000
LOGICO,TAA KANTO (SAITAMA),KOBE,65010,KOBE,,34200
LOGICO,TAA KANTO (SAITAMA),GLOBAL HAKATA,65010,HAKATA,,52200
KLC,TAA KANTO (SAITAMA),KLC,65010,SENBOKU (OSAKA),,29000
KLC,TAA KANTO (SAITAMA),KOBE,65010,KOBE,,29000
KLC,TAA KANTO (SAITAMA),FUJITRANS KINJO,65010,NAGOYA,,29000
KLC,TAA KANTO (SAITAMA),GLOBAL NAGOYA,65010,NAGOYA,,29000
KLC,TAA KANTO (SAITAMA),GLOBAL KAWASAKI,65010,YOKOHAMA,,13000
KLC,TAA KANTO (SAITAMA),AQUA LOGISTICS,65010,YOKOHAMA,,19500
YAMAZAKI,TAA KANTO (SAITAMA),GLOBAL KAWASAKI,65010,YOKOHAMA,,7000
LOGICO,TAA KANTO (SHINMINATO),GLOBAL KAWASAKI,65010,YOKOHAMA,,8600
LOGICO,TAA KANTO (SHINMINATO),AQUA LOGISTICS,65010,YOKOHAMA,,10800
LOGICO,TAA KANTO (SHINMINATO),GLOBAL NAGOYA,65010,NAGOYA,,24000
LOGICO,TAA KANTO (SHINMINATO),KLC,65010,SENBOKU (OSAKA),,32000
LOGICO,TAA KANTO (SHINMINATO),KOBE,65010,KOBE,,33200
LOGICO,TAA KANTO (SHINMINATO),GLOBAL HAKATA,65010,HAKATA,,49800
KLC,TAA KANTO (SHINMINATO),KLC,65010,SENBOKU (OSAKA),,28000
KLC,TAA KANTO (SHINMINATO),KOBE,65010,KOBE,,28000
KLC,TAA KANTO (SHINMINATO),FUJITRANS KINJO,65010,NAGOYA,,27000
KLC,TAA KANTO (SHINMINATO),GLOBAL NAGOYA,65010,NAGOYA,,27000
KLC,TAA KANTO (SHINMINATO),GLOBAL KAWASAKI,65010,YOKOHAMA,,9000
KLC,TAA KANTO (SHINMINATO),AQUA LOGISTICS,65010,YOKOHAMA,,11000
YAMAZAKI,TAA KANTO (SHINMINATO),GLOBAL KAWASAKI,65010,YOKOHAMA,,6000
LOGICO,TAA KINKI,GLOBAL KAWASAKI,65010,YOKOHAMA,,33000
LOGICO,TAA KINKI,AQUA LOGISTICS,65010,YOKOHAMA,,33000
LOGICO,TAA KINKI,GLOBAL NAGOYA,65010,NAGOYA,,11600
LOGICO,TAA KINKI,KLC,65010,SENBOKU (OSAKA),,5500
LOGICO,TAA KINKI,KOBE,65010,KOBE,,6500
LOGICO,TAA KINKI,GLOBAL HAKATA,65010,HAKATA,,33000
STYLISH,TAA KINKI,GLOBAL NAGOYA,65010,NAGOYA,,13000
STYLISH,TAA KINKI,KLC,65010,SENBOKU (OSAKA),,6000
STYLISH,TAA KINKI,KOBE,65010,KOBE,,6000
KLC,TAA KINKI,KLC,65010,SENBOKU (OSAKA),,6000
KLC,TAA KINKI,KOBE,65010,KOBE,,6000
KLC,TAA KINKI,FUJITRANS KINJO,65010,NAGOYA,,11000
KLC,TAA KINKI,GLOBAL NAGOYA,65010,NAGOYA,,11000
KLC,TAA KINKI,GLOBAL KAWASAKI,65010,YOKOHAMA,,29000
KLC,TAA KINKI,AQUA LOGISTICS,65010,YOKOHAMA,,30000
KLC,TAA KINKI,GLOBAL HAKATA,65010,HAKATA,,26000
LOGICO,TAA KINKI (KYOTO YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,36000
LOGICO,TAA KINKI (KYOTO YARD),AQUA LOGISTICS,65010,YOKOHAMA,,35000
LOGICO,TAA KINKI (KYOTO YARD),GLOBAL NAGOYA,65010,NAGOYA,,15000
LOGICO,TAA KINKI (KYOTO YARD),KLC,65010,SENBOKU (OSAKA),,10200
LOGICO,TAA KINKI (KYOTO YARD),KOBE,65010,KOBE,,10200
LOGICO,TAA KINKI (KYOTO YARD),GLOBAL HAKATA,65010,HAKATA,,38400
KLC,TAA KINKI (KYOTO YARD),KLC,65010,SENBOKU (OSAKA),,9500
KLC,TAA KINKI (KYOTO YARD),KOBE,65010,KOBE,,9500
KLC,TAA KINKI (KYOTO YARD),FUJITRANS KINJO,65010,NAGOYA,,11000
KLC,TAA KINKI (KYOTO YARD),GLOBAL NAGOYA,65010,NAGOYA,,11000
KLC,TAA KINKI (KYOTO YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,31000
KLC,TAA KINKI (KYOTO YARD),AQUA LOGISTICS,65010,YOKOHAMA,,33000
KLC,TAA KINKI (KYOTO YARD),GLOBAL HAKATA,65010,HAKATA,,31000
LOGICO,TAA KINKI (NANKO),GLOBAL KAWASAKI,65010,YOKOHAMA,,33000
LOGICO,TAA KINKI (NANKO),AQUA LOGISTICS,65010,YOKOHAMA,,33000
LOGICO,TAA KINKI (NANKO),GLOBAL NAGOYA,65010,NAGOYA,,11600
LOGICO,TAA KINKI (NANKO),KLC,65010,SENBOKU (OSAKA),,5500
LOGICO,TAA KINKI (NANKO),KOBE,65010,KOBE,,6500
LOGICO,TAA KINKI (NANKO),GLOBAL HAKATA,65010,HAKATA,,38400
LOGICO,TAA KINKI (SHIGA YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,43000
LOGICO,TAA KINKI (SHIGA YARD),AQUA LOGISTICS,65010,YOKOHAMA,,49000
LOGICO,TAA KINKI (SHIGA YARD),GLOBAL NAGOYA,65010,NAGOYA,,22500
LOGICO,TAA KINKI (SHIGA YARD),KLC,65010,SENBOKU (OSAKA),,24600
LOGICO,TAA KINKI (SHIGA YARD),KOBE,65010,KOBE,,24600
LOGICO,TAA KINKI (SHIGA YARD),GLOBAL HAKATA,65010,HAKATA,,50500
KLC,TAA KINKI (SHIGA YARD),KLC,65010,SENBOKU (OSAKA),,18000
KLC,TAA KINKI (SHIGA YARD),KOBE,65010,KOBE,,18000
KLC,TAA KINKI (SHIGA YARD),FUJITRANS KINJO,65010,NAGOYA,,18000
KLC,TAA KINKI (SHIGA YARD),GLOBAL NAGOYA,65010,NAGOYA,,18000
KLC,TAA KINKI (SHIGA YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,34000
KLC,TAA KINKI (SHIGA YARD),AQUA LOGISTICS,65010,YOKOHAMA,,36000
LOGICO,TAA KYUSHU,GLOBAL KAWASAKI,65010,YOKOHAMA,,48500
LOGICO,TAA KYUSHU,AQUA LOGISTICS,65010,YOKOHAMA,,49600
LOGICO,TAA KYUSHU,GLOBAL NAGOYA,65010,NAGOYA,,37000
LOGICO,TAA KYUSHU,KLC,65010,SENBOKU (OSAKA),,33000
LOGICO,TAA KYUSHU,KOBE,65010,KOBE,,33000
LOGICO,TAA KYUSHU,GLOBAL HAKATA,65010,HAKATA,,7700
KLC,TAA KYUSHU,KLC,65010,SENBOKU (OSAKA),,26000
KLC,TAA KYUSHU,KOBE,65010,KOBE,,26000
KLC,TAA KYUSHU,FUJITRANS KINJO,65010,NAGOYA,,34000
KLC,TAA KYUSHU,GLOBAL NAGOYA,65010,NAGOYA,,34000
KLC,TAA KYUSHU,GLOBAL KAWASAKI,65010,YOKOHAMA,,43000
KLC,TAA KYUSHU,AQUA LOGISTICS,65010,YOKOHAMA,,44000
KLC,TAA KYUSHU,GLOBAL HAKATA,65010,HAKATA,,7000
Y'S,TAA KYUSHU,GLOBAL HAKATA,65010,HAKATA,,4620
Y'S,TAA KYUSHU (HIGHROOF),GLOBAL HAKATA,65010,HAKATA,,7920
LOGICO,TAA MINAMIKYUSHU,GLOBAL KAWASAKI,65010,YOKOHAMA,,63500
LOGICO,TAA MINAMIKYUSHU,AQUA LOGISTICS,65010,YOKOHAMA,,66800
LOGICO,TAA MINAMIKYUSHU,GLOBAL NAGOYA,65010,NAGOYA,,54000
LOGICO,TAA MINAMIKYUSHU,KLC,65010,SENBOKU (OSAKA),,44000
LOGICO,TAA MINAMIKYUSHU,KOBE,65010,KOBE,,44000
LOGICO,TAA MINAMIKYUSHU,GLOBAL HAKATA,65010,HAKATA,,22800
KLC,TAA MINAMIKYUSHU,KLC,65010,SENBOKU (OSAKA),,31000
KLC,TAA MINAMIKYUSHU,KOBE,65010,KOBE,,29000
KLC,TAA MINAMIKYUSHU,FUJITRANS KINJO,65010,NAGOYA,,37500
KLC,TAA MINAMIKYUSHU,GLOBAL NAGOYA,65010,NAGOYA,,37500
KLC,TAA MINAMIKYUSHU,GLOBAL KAWASAKI,65010,YOKOHAMA,,60000
KLC,TAA MINAMIKYUSHU,AQUA LOGISTICS,65010,YOKOHAMA,,62000
KLC,TAA MINAMIKYUSHU,GLOBAL HAKATA,65010,HAKATA,,23000
Y'S,TAA MINAMIKYUSHU,GLOBAL HAKATA,65010,HAKATA,,15400
Y'S,TAA MINAMIKYUSHU (HIGHROOF),GLOBAL HAKATA,65010,HAKATA,,23100
LOGICO,TAA SENDAI,GLOBAL KAWASAKI,65010,YOKOHAMA,,19800
LOGICO,TAA SENDAI,AQUA LOGISTICS,65010,YOKOHAMA,,26400
LOGICO,TAA SENDAI,GLOBAL NAGOYA,65010,NAGOYA,,34000
LOGICO,TAA SENDAI,KLC,65010,SENBOKU (OSAKA),,39000
LOGICO,TAA SENDAI,KOBE,65010,KOBE,,40800
LOGICO,TAA SENDAI,GLOBAL HAKATA,65010,HAKATA,,62900
KLC,TAA SENDAI,KLC,65010,SENBOKU (OSAKA),,33000
KLC,TAA SENDAI,KOBE,65010,KOBE,,33000
KLC,TAA SENDAI,FUJITRANS KINJO,65010,NAGOYA,,28000
KLC,TAA SENDAI,GLOBAL NAGOYA,65010,NAGOYA,,28000
KLC,TAA SENDAI,GLOBAL KAWASAKI,65010,YOKOHAMA,,21000
KLC,TAA SENDAI,AQUA LOGISTICS,65010,YOKOHAMA,,23000
LOGICO,TAA SHIKOKU,GLOBAL KAWASAKI,65010,YOKOHAMA,,47000
LOGICO,TAA SHIKOKU,AQUA LOGISTICS,65010,YOKOHAMA,,48200
LOGICO,TAA SHIKOKU,GLOBAL NAGOYA,65010,NAGOYA,,31800
LOGICO,TAA SHIKOKU,KLC,65010,SENBOKU (OSAKA),,19000
LOGICO,TAA SHIKOKU,KOBE,65010,KOBE,,17900
LOGICO,TAA SHIKOKU,GLOBAL HAKATA,65010,HAKATA,,45600
STYLISH,TAA SHIKOKU,GLOBAL NAGOYA,65010,NAGOYA,,32000
STYLISH,TAA SHIKOKU,KLC,65010,SENBOKU (OSAKA),,21000
STYLISH,TAA SHIKOKU,KOBE,65010,KOBE,,21000
KLC,TAA SHIKOKU,KLC,65010,SENBOKU (OSAKA),,16000
KLC,TAA SHIKOKU,KOBE,65010,KOBE,,16000
KLC,TAA SHIKOKU,FUJITRANS KINJO,65010,NAGOYA,,24500
KLC,TAA SHIKOKU,GLOBAL NAGOYA,65010,NAGOYA,,24500
KLC,TAA SHIKOKU,GLOBAL KAWASAKI,65010,YOKOHAMA,,41000
KLC,TAA SHIKOKU,AQUA LOGISTICS,65010,YOKOHAMA,,42000
KLC,TAA SHIKOKU,GLOBAL HAKATA,65010,HAKATA,,35000
LOGICO,TAA SHIKOKU (EHIME YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,47000
LOGICO,TAA SHIKOKU (EHIME YARD),AQUA LOGISTICS,65010,YOKOHAMA,,50600
LOGICO,TAA SHIKOKU (EHIME YARD),GLOBAL NAGOYA,65010,NAGOYA,,31800
LOGICO,TAA SHIKOKU (EHIME YARD),KLC,65010,SENBOKU (OSAKA),,22000
LOGICO,TAA SHIKOKU (EHIME YARD),KOBE,65010,KOBE,,20900
LOGICO,TAA SHIKOKU (EHIME YARD),GLOBAL HAKATA,65010,HAKATA,,44400
LOGICO,TAA TOHOKU,GLOBAL KAWASAKI,65010,YOKOHAMA,,18000
LOGICO,TAA TOHOKU,AQUA LOGISTICS,65010,YOKOHAMA,,25200
LOGICO,TAA TOHOKU,GLOBAL NAGOYA,65010,NAGOYA,,39200
LOGICO,TAA TOHOKU,KLC,65010,SENBOKU (OSAKA),,40800
LOGICO,TAA TOHOKU,KOBE,65010,KOBE,,42600
LOGICO,TAA TOHOKU,GLOBAL HAKATA,65010,HAKATA,,68200
KLC,TAA TOHOKU,KLC,65010,SENBOKU (OSAKA),,34000
KLC,TAA TOHOKU,KOBE,65010,KOBE,,34000
KLC,TAA TOHOKU,FUJITRANS KINJO,65010,NAGOYA,,31000
KLC,TAA TOHOKU,GLOBAL NAGOYA,65010,NAGOYA,,31000
KLC,TAA TOHOKU,GLOBAL KAWASAKI,65010,YOKOHAMA,,20000
KLC,TAA TOHOKU,AQUA LOGISTICS,65010,YOKOHAMA,,22000
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),GLOBAL KAWASAKI,65010,YOKOHAMA,,19800
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),AQUA LOGISTICS,65010,YOKOHAMA,,26400
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),GLOBAL NAGOYA,65010,NAGOYA,,34000
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),KLC,65010,SENBOKU (OSAKA),,39000
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),KOBE,65010,KOBE,,40800
LOGICO,TAA TOHOKU (MIYAGI SATELLITE),GLOBAL HAKATA,65010,HAKATA,,62900
LOGICO,TAA TOHOKU (SENDAI SUBARU),GLOBAL KAWASAKI,65010,YOKOHAMA,,19800
LOGICO,TAA TOHOKU (SENDAI SUBARU),AQUA LOGISTICS,65010,YOKOHAMA,,26400
LOGICO,TAA TOHOKU (SENDAI SUBARU),GLOBAL NAGOYA,65010,NAGOYA,,34000
LOGICO,TAA TOHOKU (SENDAI SUBARU),KLC,65010,SENBOKU (OSAKA),,39000
LOGICO,TAA TOHOKU (SENDAI SUBARU),KOBE,65010,KOBE,,40800
LOGICO,TAA TOHOKU (SENDAI SUBARU),GLOBAL HAKATA,65010,HAKATA,,62900
LOGICO,TAA YOKOHAMA,GLOBAL KAWASAKI,65010,YOKOHAMA,,4800
LOGICO,TAA YOKOHAMA,AQUA LOGISTICS,65010,YOKOHAMA,,11600
LOGICO,TAA YOKOHAMA,GLOBAL NAGOYA,65010,NAGOYA,,23000
LOGICO,TAA YOKOHAMA,KLC,65010,SENBOKU (OSAKA),,32000
LOGICO,TAA YOKOHAMA,KOBE,65010,KOBE,,33200
LOGICO,TAA YOKOHAMA,GLOBAL HAKATA,65010,HAKATA,,48000
KLC,TAA YOKOHAMA,KLC,65010,SENBOKU (OSAKA),,28000
KLC,TAA YOKOHAMA,KOBE,65010,KOBE,,28000
KLC,TAA YOKOHAMA,FUJITRANS KINJO,65010,NAGOYA,,25000
KLC,TAA YOKOHAMA,GLOBAL NAGOYA,65010,NAGOYA,,25000
KLC,TAA YOKOHAMA,GLOBAL KAWASAKI,65010,YOKOHAMA,,5000
KLC,TAA YOKOHAMA,AQUA LOGISTICS,65010,YOKOHAMA,,10000
YAMAZAKI,TAA YOKOHAMA,GLOBAL KAWASAKI,65010,YOKOHAMA,,4000
LOGICO,TAA YOKOHAMA (OKINAWA YARD),GLOBAL KAWASAKI,65010,YOKOHAMA,,62000
LOGICO,TAA YOKOHAMA (OKINAWA YARD),AQUA LOGISTICS,65010,YOKOHAMA,,64600
LOGICO,TAA YOKOHAMA (OKINAWA YARD),GLOBAL NAGOYA,65010,NAGOYA,,66000
LOGICO,TAA YOKOHAMA (OKINAWA YARD),KLC,65010,SENBOKU (OSAKA),,54000
LOGICO,TAA YOKOHAMA (OKINAWA YARD),KOBE,65010,KOBE,,55500
LOGICO,TAA YOKOHAMA (OKINAWA YARD),GLOBAL HAKATA,65010,HAKATA,,52400
KLC,TAA YOKOHAMA (OKINAWA YARD),KLC,65010,SENBOKU (OSAKA),,48000
KLC,TAA YOKOHAMA (OKINAWA YARD),KOBE,65010,KOBE,,48000
KLC,TAA YOKOHAMA (OKINAWA YARD),FUJITRANS KINJO,65010,NAGOYA,,56000
KLC,TAA YOKOHAMA (OKINAWA YARD),GLOBAL NAGOYA,65010,NAGOYA,,56000
LOGICO,UMAX KOBE,GLOBAL KAWASAKI,-,YOKOHAMA,,33000
LOGICO,UMAX KOBE,AQUA LOGISTICS,-,YOKOHAMA,,33000
LOGICO,UMAX KOBE,GLOBAL NAGOYA,-,NAGOYA,,11600
LOGICO,UMAX KOBE,KLC,-,SENBOKU (OSAKA),,6500
LOGICO,UMAX KOBE,KOBE,-,KOBE,,5500
LOGICO,UMAX KOBE,GLOBAL HAKATA,-,HAKATA,,33000
LOGICO,UMAX KOBE (ROKKO),GLOBAL KAWASAKI,-,YOKOHAMA,,33000
LOGICO,UMAX KOBE (ROKKO),AQUA LOGISTICS,-,YOKOHAMA,,33000
LOGICO,UMAX KOBE (ROKKO),GLOBAL NAGOYA,-,NAGOYA,,11600
LOGICO,UMAX KOBE (ROKKO),KLC,-,SENBOKU (OSAKA),,6500
LOGICO,UMAX KOBE (ROKKO),KOBE,-,KOBE,,5500
LOGICO,UMAX KOBE (ROKKO),GLOBAL HAKATA,-,HAKATA,,33000
LOGICO,USS FUKUOKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,48500
LOGICO,USS FUKUOKA,AQUA LOGISTICS,E0483,YOKOHAMA,,49600
LOGICO,USS FUKUOKA,GLOBAL NAGOYA,E0483,NAGOYA,,37000
LOGICO,USS FUKUOKA,KLC,E0483,SENBOKU (OSAKA),,33000
LOGICO,USS FUKUOKA,KOBE,E0483,KOBE,,33000
LOGICO,USS FUKUOKA,GLOBAL HAKATA,E0483,HAKATA,,7700
KLC,USS FUKUOKA,KLC,E0483,SENBOKU (OSAKA),,26000
KLC,USS FUKUOKA,KOBE,E0483,KOBE,,26000
KLC,USS FUKUOKA,FUJITRANS KINJO,E0483,NAGOYA,,34000
KLC,USS FUKUOKA,GLOBAL NAGOYA,E0483,NAGOYA,,34000
KLC,USS FUKUOKA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,43000
KLC,USS FUKUOKA,AQUA LOGISTICS,E0483,YOKOHAMA,,44000
KLC,USS FUKUOKA,GLOBAL HAKATA,E0483,HAKATA,,7000
Y'S,USS FUKUOKA,GLOBAL HAKATA,E0483,HAKATA,,4620
Y'S,USS FUKUOKA (HIGHROOF),GLOBAL HAKATA,E0483,HAKATA,,7920
LOGICO,USS GUNMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,13200
LOGICO,USS GUNMA,AQUA LOGISTICS,E0483,YOKOHAMA,,21600
LOGICO,USS GUNMA,GLOBAL NAGOYA,E0483,NAGOYA,,29000
LOGICO,USS GUNMA,KLC,E0483,SENBOKU (OSAKA),,34000
LOGICO,USS GUNMA,KOBE,E0483,KOBE,,35200
LOGICO,USS GUNMA,GLOBAL HAKATA,E0483,HAKATA,,53400
KLC,USS GUNMA,KLC,E0483,SENBOKU (OSAKA),,31000
KLC,USS GUNMA,KOBE,E0483,KOBE,,31000
KLC,USS GUNMA,FUJITRANS KINJO,E0483,NAGOYA,,31000
KLC,USS GUNMA,GLOBAL NAGOYA,E0483,NAGOYA,,31000
KLC,USS GUNMA,GLOBAL KAWASAKI,E0483,YOKOHAMA,,15000
KLC,USS GUNMA,AQUA LOGISTICS,E0483,YOKOHAMA,,22000
LOGICO,USS HOKURIKU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,38400
LOGICO,USS HOKURIKU,AQUA LOGISTICS,E0483,YOKOHAMA,,42200
LOGICO,USS HOKURIKU,GLOBAL NAGOYA,E0483,NAGOYA,,16600
LOGICO,USS HOKURIKU,KLC,E0483,SENBOKU (OSAKA),,24600
LOGICO,USS HOKURIKU,KOBE,E0483,KOBE,,24600
LOGICO,USS HOKURIKU,GLOBAL HAKATA,E0483,HAKATA,,48700
KLC,USS HOKURIKU,KLC,E0483,SENBOKU (OSAKA),,19000
KLC,USS HOKURIKU,KOBE,E0483,KOBE,,19000
KLC,USS HOKURIKU,FUJITRANS KINJO,E0483,NAGOYA,,16000
KLC,USS HOKURIKU,GLOBAL NAGOYA,E0483,NAGOYA,,16000
KLC,USS HOKURIKU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,33000
KLC,USS HOKURIKU,AQUA LOGISTICS,E0483,YOKOHAMA,,36000
KLC,USS HOKURIKU,GLOBAL HAKATA,E0483,HAKATA,,42000
HIDA,USS HOKURIKU,GLOBAL NAGOYA,E0483,NAGOYA,,15000
HIDA,USS HOKURIKU (HIGHROOF),GLOBAL NAGOYA,E0483,NAGOYA,,30000
LOGICO,USS KOBE,GLOBAL KAWASAKI,E0483,YOKOHAMA,,33000
LOGICO,USS KOBE,AQUA LOGISTICS,E0483,YOKOHAMA,,33000
LOGICO,USS KOBE,GLOBAL NAGOYA,E0483,NAGOYA,,11600
LOGICO,USS KOBE,KLC,E0483,SENBOKU (OSAKA),,6500
LOGICO,USS KOBE,KOBE,E0483,KOBE,,5500
LOGICO,USS KOBE,GLOBAL HAKATA,E0483,HAKATA,,33000
STYLISH,USS KOBE,GLOBAL NAGOYA,E0483,NAGOYA,,13000
STYLISH,USS KOBE,KLC,E0483,SENBOKU (OSAKA),,6500
STYLISH,USS KOBE,KOBE,E0483,KOBE,,4000
KLC,USS KOBE,KLC,E0483,SENBOKU (OSAKA),,6000
KLC,USS KOBE,KOBE,E0483,KOBE,,4500
KLC,USS KOBE,FUJITRANS KINJO,E0483,NAGOYA,,11000
KLC,USS KOBE,GLOBAL NAGOYA,E0483,NAGOYA,,11000
KLC,USS KOBE,GLOBAL KAWASAKI,E0483,YOKOHAMA,,29000
KLC,USS KOBE,AQUA LOGISTICS,E0483,YOKOHAMA,,30000
KLC,USS KOBE,GLOBAL HAKATA,E0483,HAKATA,,26000
LOGICO,USS KYUSHU,GLOBAL KAWASAKI,E0483,YOKOHAMA,,48500
LOGICO,USS KYUSHU,AQUA LOGISTICS,E0483,YOKOHAMA,,49600
LOGICO,USS KYUSHU,GLOBAL NAGOYA,E0483,NAGOYA,,37000
LOGICO,USS KYUSHU,KLC,E0483,SENBOKU (OSAKA),,33000
